image_name,slash_burn,clear,blooming,primary,cloudy,conventional_mine,water,haze,cultivation,partly_cloudy,artisinal_mine,habitation,bare_ground,blow_down,agriculture,road,selective_logging
train_4875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_9724,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_4202,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_24811,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27393,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_37258,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21263,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
train_24526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_9376,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_3518,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22360,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_23359,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_37704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_5719,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5754,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_18938,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_11717,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_35570,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28295,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
train_15730,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_40402,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32691,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_31585,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_816,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_10181,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2860,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_5943,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_25999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16972,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
train_21804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_32985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4063,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22736,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39692,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_18688,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18320,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_3221,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_32211,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
train_10068,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_9802,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18360,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
train_34718,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_9118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_18286,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10010,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_38088,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_13699,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_11292,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_7467,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15504,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_31671,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_4795,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_8890,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26829,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14132,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_18472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25592,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37880,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_35501,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_13541,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_2892,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11725,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26426,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_31352,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_13690,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13608,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2548,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_32629,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37617,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_8562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_684,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_29389,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_1822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_28122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_26891,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_39547,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31727,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_6958,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_10570,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_2003,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
train_31024,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_33370,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_1282,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25741,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_8892,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26221,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24701,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_20629,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_8861,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_5861,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11488,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19889,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_2826,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_270,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_7712,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_1132,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_2434,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_13715,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13713,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13254,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3830,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23274,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_38973,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_38732,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_20528,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
train_18420,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_26980,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_22294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11584,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_20767,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18816,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_35483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_5299,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_23461,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33054,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_40125,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_34298,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_16500,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_11857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_5151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_17671,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26050,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_20168,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
train_7358,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8718,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_38840,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_40135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_30141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22482,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23102,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_29330,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_502,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27028,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train_31939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_33913,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_19598,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22592,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13278,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13150,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_20237,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_8571,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_10326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_16805,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_24195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_38163,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_8389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10357,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31399,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_14125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19752,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28135,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_1755,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_36566,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_27394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_40408,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_8486,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_24807,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8674,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_8501,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_12485,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_18628,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_33772,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_4061,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_36680,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15221,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23057,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_34932,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_8786,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
train_16311,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16140,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_19282,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_621,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_17286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_30104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_10961,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_18240,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_37549,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_10774,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26373,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_34364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17114,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_6494,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_33277,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_303,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_5797,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22560,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11770,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
train_35929,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_14621,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_30043,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_16860,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_12207,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_26941,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13359,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_26820,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
train_34014,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_3593,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_25622,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
train_5115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6210,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13328,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_28934,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35047,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_21810,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_1563,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_12464,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_6996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24655,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22138,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_38549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_2416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38837,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31901,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_14376,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_3367,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
train_25929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26170,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_30252,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_25869,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17651,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_34782,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_5446,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_32562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2391,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26295,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_27082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32084,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_37686,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_17609,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_27906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_23832,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_30621,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_30880,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_33819,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27380,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_17807,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_25514,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29930,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32741,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_6377,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_19535,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_2563,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18829,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_36971,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_19093,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_4093,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_6031,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_36025,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_14847,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14454,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_19436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20235,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_36007,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
train_17690,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_6001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
train_29693,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
train_6457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_37972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_19179,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_12209,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
train_40473,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_28307,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_30676,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_21096,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
train_38478,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_20006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_38171,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27576,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_3337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_25072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_29524,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
train_7097,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5928,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_32374,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_22333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_33269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37010,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_19886,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25095,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30012,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_28850,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_12630,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15130,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_4015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34623,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
train_2694,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10655,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38633,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_31960,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_10292,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39768,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_23729,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33432,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
train_10405,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_13054,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_26267,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_8115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35595,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_13170,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_6109,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2581,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8129,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train_10225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_20580,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_7540,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_40213,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18187,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25448,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_40185,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_9881,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16391,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_961,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_32260,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_30867,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19984,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_37574,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24180,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
train_34672,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_1358,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_15456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25682,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17217,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15557,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_21493,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
